Lat, Lon
35.860586, 79.564514
35.859373, 79.570570
35.858917, 79.571121
35.858891, 79.573032
35.857468, 79.576332
35.856932, 79.584871
35.856199, 79.586512
35.855322, 79.590107
35.852457, 79.597193
35.851019, 79.605141
35.850548, 79.605692
35.850292, 79.607874
35.847942, 79.615004
35.847649, 79.619703
35.845652, 79.623335
35.844305, 79.629072
35.843742, 79.632288
35.842793, 79.634197
35.842234, 79.635311
35.841284, 79.639441
35.841263, 79.640524
35.840078, 79.643251
35.839378, 79.644327
35.839081, 79.650684
35.836744, 79.655336
35.836712, 79.657236
35.836273, 79.657787
35.835272, 79.665506
35.833145, 79.669855
35.831722, 79.676434
35.831022, 79.677265
35.829884, 79.678888
35.828697, 79.683517
35.826860, 79.686813
35.824888, 79.696152
35.821411, 79.702946
35.819490, 79.712006
35.817427, 79.715271
35.817181, 79.716356
35.811300, 79.718473
35.810825, 79.719831
35.810801, 79.721487
35.807858, 79.722826
35.806046, 79.724970
35.805325, 79.726885
35.805176, 79.727507
35.803391, 79.735390
35.802010, 79.737537
35.800770, 79.745245
35.800322, 79.746050
35.800200, 79.754055
35.799215, 79.758427
35.799458, 79.761511
35.799591, 79.763420
35.799345, 79.764505
35.798018, 79.776630
35.798326, 79.785999
35.797838, 79.787886
35.797287, 79.793959
35.797245, 79.796442
35.795126, 79.803007
35.793810, 79.815407
35.790510, 79.826311
35.790009, 79.831596
35.789412, 79.837603
35.787989, 79.841162
35.787455, 79.847189
35.785276, 79.855993
35.784695, 79.863964
35.782827, 79.868877
35.783028, 79.871094
35.784960, 79.875561
35.785410, 79.876104
35.785397, 79.876656
35.790464, 79.882566
35.796579, 79.888428
35.797735, 79.890272
35.807066, 79.899496
35.812969, 79.905239
35.813189, 79.906054
35.817228, 79.910173
35.817215, 79.911303
35.819407, 79.913813
35.819614, 79.914913
35.819614, 79.915466
35.822250, 79.918552
35.824240, 79.923985
35.824919, 79.924524
35.825163, 79.926043
35.826998, 79.929699
35.827448, 79.929989
35.829145, 79.935543
35.829811, 79.936405
35.830265, 79.936672
35.830675, 79.939449
35.831102, 79.939739
35.831305, 79.941116
35.832434, 79.942234
35.833864, 79.946779
35.834284, 79.948969
35.834761, 79.949457
35.835426, 79.950285
35.836061, 79.953077
35.836712, 79.953651
35.837168, 79.953920
35.837357, 79.955318
35.837801, 79.955862
35.838863, 79.960285
35.840673, 79.972202
35.840206, 79.986258
35.840424, 79.986828
35.840395, 79.988474
35.837753, 79.999178
35.834309, 80.002672
35.834301, 80.003235
35.831512, 80.008663
35.831257, 80.010059
35.827179, 80.013521
35.827179, 80.014084
35.823963, 80.017584
35.812456, 80.027565
35.806332, 80.032175
35.805941, 80.032499
35.804790, 80.033659
35.799763, 80.038239
35.796152, 80.039524
35.786644, 80.043972
35.785278, 80.045063
35.777807, 80.047621
35.775326, 80.048401
35.772614, 80.049738
35.768610, 80.051319
35.765409, 80.052786
35.752878, 80.057489
35.749937, 80.058235
35.745394, 80.062275
35.744425, 80.065016
35.743521, 80.066090
35.743053, 80.066353
35.741230, 80.069084
35.740772, 80.070438
35.737110, 80.073622
35.736628, 80.074734
35.735929, 80.075254
35.735926, 80.075806
35.735256, 80.076071
35.733635, 80.078524
35.733158, 80.079889
35.730661, 80.081751
35.730646, 80.082314
35.729269, 80.083939
35.728582, 80.084194
35.728127, 80.085279
35.727663, 80.085796
35.725180, 80.088177
35.724689, 80.088493
35.722200, 80.089804
35.712259, 80.092308
35.702726, 80.096493
35.697737, 80.099951
35.691013, 80.102564
35.687092, 80.103281
35.683004, 80.105642
35.683004, 80.106194
35.680925, 80.108103
35.680006, 80.111073
35.679079, 80.111895
35.678385, 80.112434
35.678133, 80.113552
35.677660, 80.114630
35.676985, 80.115423
35.676411, 80.119602
35.676233, 80.120630
35.674149, 80.124447
35.672630, 80.132940
35.672167, 80.133202
35.670492, 80.139769
35.669794, 80.140837
35.669083, 80.141943
35.668549, 80.146349
35.667658, 80.147390
35.667118, 80.152351
35.666655, 80.152624
35.665459, 80.155331
35.664948, 80.159719
35.664482, 80.160265
35.662537, 80.168213
35.662498, 80.169868
35.660406, 80.174479
35.658899, 80.183256
35.657272, 80.186237
35.657234, 80.187881
35.657211, 80.189535
35.656677, 80.191231
35.655888, 80.192974
35.655123, 80.193903
35.654449, 80.196768
35.654434, 80.197859
35.653961, 80.198406
35.653137, 80.202101
35.649900, 80.208338
35.648874, 80.215477
35.648167, 80.216545
35.647459, 80.217649
35.646481, 80.223970
35.645767, 80.225327
35.645063, 80.226395
35.644293, 80.230795
35.642227, 80.234045
35.641935, 80.237335
35.640310, 80.240986
35.639856, 80.241259
35.639553, 80.242674
35.638660, 80.243570
35.636360, 80.247091
35.635662, 80.247608
35.634480, 80.250910
35.633101, 80.252518
35.632406, 80.253059
35.630053, 80.259600
35.629368, 80.260424
35.628847, 80.262646
35.627954, 80.263939
35.626976, 80.267206
35.624212, 80.271282
35.623514, 80.271822
35.622799, 80.274258
35.621668, 80.275322
35.621655, 80.275885
35.614935, 80.282225
35.614691, 80.282997
35.611347, 80.285505
35.610645, 80.286333
35.608349, 80.289595
35.607424, 80.290943
35.607418, 80.291504
35.602396, 80.294676
35.600554, 80.295322
35.594269, 80.297783
35.592476, 80.298407
35.588116, 80.300617
35.581116, 80.302053
35.572721, 80.305969
35.571142, 80.305649
35.562574, 80.306824
35.554169, 80.311298
35.549410, 80.312548
35.548964, 80.312246
35.529617, 80.315966
35.526140, 80.316820
35.522997, 80.317602
35.504704, 80.320139
35.498484, 80.321451
35.476873, 80.327118
35.475048, 80.328156
35.472576, 80.328644
35.469650, 80.328014
35.466782, 80.326317
35.465261, 80.323511
35.465076, 80.321301
35.464199, 80.320189
35.464174, 80.319429
35.463514, 80.318022
35.463255, 80.309999
35.462807, 80.309435
35.462214, 80.305845
35.462017, 80.304998
35.461571, 80.304708
35.461823, 80.303339
35.462523, 80.301434
35.461657, 80.300325
35.461206, 80.299749
35.460793, 80.297564
35.459326, 80.296133
35.458881, 80.295555
35.454252, 80.291079
35.452814, 80.289646
35.440861, 80.281076
35.439487, 80.280754
35.427883, 80.281290
35.417978, 80.282431
35.414492, 80.283186
35.409492, 80.283863
35.395973, 80.284044
35.387877, 80.283550
35.382011, 80.281525
35.363264, 80.274986
35.344231, 80.270924
35.334387, 80.266542
35.317739, 80.256271
35.314287, 80.254532
35.310659, 80.252794
35.301161, 80.248112
35.290493, 80.241262
35.287567, 80.239714
35.276628, 80.235670
35.260040, 80.231672
35.251747, 80.229843
35.249706, 80.230072
35.237274, 80.228867
35.228096, 80.228689
35.221146, 80.226028
35.220020, 80.226002
35.214071, 80.222368
35.211897, 80.220722
35.203787, 80.214916
35.182526, 80.194633
35.177288, 80.190960
35.166731, 80.183537
35.147890, 80.178411
35.146091, 80.178900
35.139118, 80.178450
35.136856, 80.177860
35.124407, 80.179857
35.124006, 80.179598
35.117603, 80.180250
35.091022, 80.183836
35.063219, 80.185875
35.057642, 80.185402
35.040508, 80.183916
35.029701, 80.181223
35.018520, 80.177637
35.010981, 80.176638
35.008623, 80.176281
35.002329, 80.174755
34.988861, 80.170891
34.987436, 80.170048
34.982626, 80.167173
34.971024, 80.160299
34.947750, 80.150959
34.945601, 80.149797
34.942375, 80.148020
34.930323, 80.141527
34.919134, 80.136581
34.908876, 80.130051
34.893427, 80.123674
34.892319, 80.122805
34.889202, 80.120258
34.889221, 80.119448
34.872942, 80.110556
34.868034, 80.106846
34.867567, 80.106066
34.866917, 80.105244
34.856808, 80.093943
34.856590, 80.093161
34.853867, 80.090151
34.853668, 80.088499
34.848797, 80.084023
34.829113, 80.073523
34.828432, 80.073149
34.821022, 80.071861
34.809116, 80.069660
34.805050, 80.069029
34.796200, 80.068016
34.790644, 80.067024
34.784784, 80.067602
34.778290, 80.068203
34.775978, 80.068865
34.760124, 80.070683
34.759443, 80.070387
34.758554, 80.070086
34.754318, 80.071402
34.746098, 80.072786
34.737394, 80.072691
34.735565, 80.072336
34.733082, 80.072554
34.723318, 80.071182
34.721075, 80.070848
34.719711, 80.071070
34.718149, 80.070198
34.714777, 80.069040
34.712128, 80.065702
34.711704, 80.063501
34.711054, 80.062649
34.711073, 80.061850
34.710451, 80.059389
34.709995, 80.059103
34.709097, 80.057968
34.706512, 80.051394
34.706522, 80.050564
34.705664, 80.047537
34.705484, 80.045898
34.704382, 80.044485
34.704014, 80.039286
34.703350, 80.037922
34.702709, 80.036543
34.702028, 80.032333
34.701473, 80.031183
34.700851, 80.026403
34.699921, 80.024212
34.699345, 80.022820
34.698946, 80.019505
34.698975, 80.018145
34.698185, 80.015940
34.697891, 80.013353
34.697241, 80.011976
34.695797, 80.005648
34.694595, 79.998121
34.693773, 79.996420
34.693050, 79.994814
34.692757, 79.991592
34.692337, 79.991032
34.692080, 79.986860
34.691570, 79.985798
34.690369, 79.979748
34.690395, 79.978666
34.688673, 79.974518
34.687462, 79.965181
34.685511, 79.960775
34.684055, 79.953672
34.682076, 79.950043
34.681904, 79.946241
34.681488, 79.945396
34.681063, 79.944561
34.681643, 79.936394
34.682333, 79.934776
34.682360, 79.933136
34.682833, 79.932066
34.683496, 79.932360
34.685333, 79.931038
34.686026, 79.930773
34.687216, 79.927778
34.688494, 79.917465
34.689674, 79.915302
34.690338, 79.903557
34.691261, 79.900303
34.691408, 79.877916
34.688755, 79.860666
34.688326, 79.860380
34.687479, 79.857367
34.686813, 79.856241
34.683279, 79.851833
34.682858, 79.851274
34.682650, 79.849878
34.675961, 79.843737
34.675283, 79.842896
34.673512, 79.840666
34.671988, 79.838717
34.670023, 79.834072
34.669111, 79.833500
34.668013, 79.832111
34.667578, 79.831549
34.661131, 79.824839
34.656378, 79.822323
34.654211, 79.821688
34.646978, 79.820423
34.643438, 79.816542
34.642391, 79.812147
34.642979, 79.804256
34.642538, 79.803139
34.637905, 79.795694
34.637705, 79.794050
34.634197, 79.788431
34.633745, 79.787697
34.633087, 79.785774
34.632355, 79.784008
34.630678, 79.780499
34.628706, 79.778021
34.627592, 79.775911
34.625616, 79.773777
34.622475, 79.771976
34.620453, 79.772629
34.618120, 79.774662
34.616930, 79.777065
34.615185, 79.778770
34.612579, 79.779411
34.610842, 79.780418
34.610252, 79.781094
34.607639, 79.782784
34.606043, 79.784443
34.600620, 79.787319
34.592588, 79.792521
34.589640, 79.793015
34.588978, 79.792448
34.587212, 79.788309
34.586006, 79.782049
34.585560, 79.781511
34.585138, 79.777651
34.584682, 79.777365
34.583994, 79.775738
34.582077, 79.771013
34.573837, 79.764027
34.566029, 79.758976
34.560368, 79.758026
34.554716, 79.758461
34.553349, 79.759516
34.551979, 79.761923
34.551674, 79.766853
34.552523, 79.769581
34.551996, 79.775028
34.550945, 79.776304
34.549818, 79.776838
34.544422, 79.782490
34.543943, 79.783306
34.543480, 79.785204
34.543016, 79.785477
34.542078, 79.787088
34.542057, 79.788170
34.541801, 79.790075
34.538822, 79.792480
34.538368, 79.793549
34.537588, 79.798990
34.535948, 79.802744
34.535931, 79.803576
34.535240, 79.804090
34.534338, 79.805735
34.532215, 79.809235
34.531307, 79.810291
34.521893, 79.814571
34.520168, 79.815228
34.516174, 79.815226
34.508415, 79.814978
34.503815, 79.812914
34.500065, 79.814545
34.496914, 79.812399
34.496586, 79.805998
34.495943, 79.804350
34.494694, 79.803577
34.494238, 79.803291
34.494066, 79.802618
34.490589, 79.800575
34.488426, 79.799231
34.486559, 79.797331
34.486368, 79.796257
34.486380, 79.795416
34.485498, 79.794319
34.485054, 79.794033
34.484167, 79.791832
34.483984, 79.790220
34.483553, 79.789934
34.483580, 79.788582
34.482067, 79.782726
34.481703, 79.781139
34.481472, 79.779867
34.480494, 79.768848
34.480062, 79.767483
34.480350, 79.759214
34.480942, 79.755383
34.481335, 79.743532
34.480947, 79.738901
34.478785, 79.733681
34.478329, 79.733395
34.478695, 79.724932
34.478632, 79.722988
34.478596, 79.716789
34.479635, 79.707010
34.478441, 79.698236
34.478466, 79.697157
34.477795, 79.695784
34.478510, 79.693890
34.478960, 79.693073
34.478655, 79.684622
34.479708, 79.681707
34.480722, 79.680454
34.481667, 79.678265
34.483568, 79.673006
34.483627, 79.668936
34.483179, 79.668377
34.482746, 79.666452
34.481873, 79.665337
34.481880, 79.664528
34.479654, 79.663132
34.479673, 79.662016
34.480146, 79.660948
34.481279, 79.660423
34.481760, 79.659071
34.484987, 79.654762
34.488398, 79.652401
34.488649, 79.651327
34.488686, 79.647505
34.490124, 79.643709
34.489651, 79.629244
34.490883, 79.624088
34.490698, 79.620817
34.491978, 79.608858
34.492697, 79.607132
34.494362, 79.602894
34.500319, 79.597311
34.500776, 79.596245
34.500824, 79.593252
34.499725, 79.591038
34.498171, 79.589106
34.497522, 79.587982
34.496851, 79.587133
34.494514, 79.584953
34.493404, 79.583853
34.493195, 79.583071
34.492462, 79.582813
34.489929, 79.580214
34.488680, 79.575010
34.488003, 79.573923
34.487328, 79.572802
34.487343, 79.571972
34.486694, 79.570883
34.485783, 79.567505
34.485575, 79.565872
34.485125, 79.565304
34.484924, 79.564642
34.484749, 79.563084
34.484291, 79.562548
34.484100, 79.561907
34.482544, 79.556320
34.481937, 79.554140
34.481758, 79.552505
34.479832, 79.545656
34.478954, 79.543482
34.478125, 79.537432
34.477993, 79.533907
34.476469, 79.528429
34.475967, 79.516989
34.474899, 79.513115
34.474279, 79.508511
34.472267, 79.507669
34.467930, 79.509464
34.455805, 79.520418
34.448944, 79.525486
34.445538, 79.527306
34.436991, 79.528141
34.428123, 79.528305
34.421629, 79.526928
34.420246, 79.527100
34.417986, 79.528139
34.415674, 79.530828
34.415659, 79.531635
34.415194, 79.531897
34.414492, 79.534594
34.411636, 79.538527
34.411024, 79.539423
34.410091, 79.541876
34.409838, 79.543497
34.410164, 79.550623
34.411182, 79.559601
34.410011, 79.561209
34.405272, 79.561920
34.399414, 79.560730
34.391603, 79.554874
34.387962, 79.553980
34.371386, 79.560465
34.364523, 79.561964
34.363461, 79.562191
34.358244, 79.562366
34.342903, 79.561256
34.335024, 79.559841
34.334011, 79.559818
34.332432, 79.559568
34.324348, 79.562811
34.317020, 79.570299
34.303804, 79.575731
34.286182, 79.590097
34.285944, 79.590635
34.282782, 79.591909
34.281652, 79.592163
34.277674, 79.590893
34.273182, 79.590029
34.272772, 79.590275
34.263849, 79.587997
34.257977, 79.587215
34.256386, 79.587433
34.244448, 79.585741
34.238356, 79.584232
34.229158, 79.579193
34.222874, 79.572384
34.222672, 79.571606
34.220482, 79.569210
34.219847, 79.567024
34.217834, 79.564823
34.217411, 79.562632
34.217419, 79.561804
34.216770, 79.560717
34.216120, 79.559631
34.215616, 79.552019
34.215113, 79.550079
34.214464, 79.548960
34.208622, 79.546415
34.207293, 79.544483
34.207304, 79.543655
34.206850, 79.543369
34.205544, 79.540089
34.205816, 79.537109
34.206684, 79.535805
34.207748, 79.534214
34.209738, 79.531189
34.209984, 79.530115
34.210230, 79.529041
34.210699, 79.528774
34.211386, 79.528234
34.211792, 79.526148
34.212255, 79.525637
34.212854, 79.519590
34.212208, 79.518198
34.211134, 79.514093
34.210934, 79.512180
34.210480, 79.511919
34.210497, 79.511091
34.205795, 79.507227
34.179972, 79.494778
34.166681, 79.491817
34.165764, 79.492056
34.161966, 79.491068
34.157202, 79.489712
34.156528, 79.489965
34.151121, 79.489037
34.148846, 79.489273
34.141106, 79.494040
34.135878, 79.494740
34.133829, 79.493271
34.126265, 79.487251
34.116726, 79.477684
34.111538, 79.472565
34.107534, 79.468136
34.107405, 79.467440
34.107416, 79.466885
34.106274, 79.466114
34.101982, 79.461235
34.101608, 79.459850
34.099760, 79.456835
34.096939, 79.450270
34.096546, 79.446209
34.094576, 79.441813
34.093311, 79.434204
34.092663, 79.432564
34.090900, 79.430351
34.089966, 79.429729
34.089977, 79.429173
34.082596, 79.424757
34.078129, 79.420349
34.076136, 79.419569
34.067545, 79.416351
34.063204, 79.414427
34.055826, 79.414228
34.054905, 79.414490
34.053766, 79.415276
34.052368, 79.417950
34.048040, 79.420328
34.047796, 79.421421
34.047550, 79.422491
34.045725, 79.424643
34.043400, 79.430033
34.039742, 79.432114
34.036985, 79.435043
34.034691, 79.436378
34.028555, 79.437891
34.027893, 79.437613
34.022978, 79.433741
34.018091, 79.427116
34.017433, 79.426577
34.017366, 79.425863
34.014570, 79.420542
34.014355, 79.419708
34.014860, 79.414316
34.015564, 79.412148
34.020185, 79.407045
34.022226, 79.405739
34.023348, 79.405756
34.023829, 79.404409
34.024509, 79.403906
34.025698, 79.400639
34.026609, 79.399857
34.027081, 79.398758
34.028124, 79.392962
34.029226, 79.391653
34.031143, 79.382294
34.031858, 79.380949
34.033396, 79.375652
34.033747, 79.372492
34.034878, 79.366636
34.035101, 79.365393
34.036491, 79.356316
34.036942, 79.355534
34.036972, 79.353073
34.037779, 79.344921
34.038507, 79.341686
34.039682, 79.332872
34.040243, 79.325106
34.040312, 79.324095
34.041042, 79.321096
34.043039, 79.305956
34.043158, 79.296993
34.042747, 79.294535
34.039942, 79.284454
34.039410, 79.274395
34.040096, 79.272238
34.043341, 79.269007
34.043993, 79.268797
34.045856, 79.264467
34.046326, 79.264196
34.046993, 79.263659
34.047009, 79.262833
34.047464, 79.262592
34.048422, 79.260178
34.048653, 79.258280
34.049818, 79.253502
34.050285, 79.252956
34.050310, 79.251051
34.051300, 79.247734
34.051191, 79.237938
34.051662, 79.236872
34.052614, 79.231184
34.052761, 79.219791
34.052191, 79.213791
34.051149, 79.211040
34.050858, 79.210266
34.050440, 79.207003
34.050907, 79.200726
34.051464, 79.198854
34.051243, 79.198053
34.054703, 79.193729
34.061769, 79.188709
34.062010, 79.187910
34.066305, 79.183207
34.070248, 79.179882
34.072081, 79.178835
34.072561, 79.177214
34.072866, 79.171236
34.071756, 79.168236
34.068136, 79.167074
34.066605, 79.164890
34.066423, 79.161089
34.068308, 79.153505
34.068104, 79.151628
34.065180, 79.149643
34.063173, 79.149094
34.046085, 79.147303
34.045305, 79.147181
34.043070, 79.146038
34.035192, 79.143761
34.030130, 79.138826
34.027245, 79.135809
34.026791, 79.135244
34.026577, 79.134411
34.024925, 79.132463
34.024706, 79.131382
34.024265, 79.131100
34.022768, 79.122391
34.022318, 79.121826
34.021675, 79.120190
34.021503, 79.116661
34.019716, 79.112583
34.019821, 79.102350
34.020279, 79.100176
34.020382, 79.095497
34.021841, 79.089252
34.021894, 79.084095
34.022354, 79.082758
34.022820, 79.082485
34.024227, 79.078449
34.024239, 79.077078
34.025431, 79.071655
34.028234, 79.065746
34.028694, 79.061951
34.030340, 79.059246
34.030912, 79.057318
34.030918, 79.056524
34.031355, 79.056252
34.031488, 79.054932
34.032183, 79.054415
34.032652, 79.054142
34.033834, 79.051437
34.034760, 79.046846
34.035702, 79.044430
34.038216, 79.042540
34.038691, 79.040918
34.038696, 79.040113
34.041210, 79.037451
34.041687, 79.036079
34.042168, 79.034708
34.043972, 79.033682
34.044682, 79.031796
34.045160, 79.030172
34.048351, 79.028036
34.049049, 79.025877
34.049059, 79.025072
34.049973, 79.023460
34.050903, 79.022371
34.050303, 79.014772
34.047201, 79.008467
34.046814, 79.004930
34.046183, 79.003511
34.044594, 78.999823
34.044598, 78.998997
34.043924, 78.998186
34.043644, 78.996727
34.041962, 78.993191
34.041969, 78.992115
34.040903, 78.987226
34.040468, 78.986944
34.040476, 78.986118
34.040022, 78.985855
34.038033, 78.980949
34.036921, 78.979551
34.036013, 78.978434
34.035591, 78.974703
34.035406, 78.973272
34.034388, 78.970060
34.033714, 78.968697
34.033422, 78.967831
34.032991, 78.965376
34.032999, 78.964277
34.032345, 78.963184
34.032133, 78.961830
34.030804, 78.959112
34.030350, 78.958832
34.030369, 78.957472
34.029509, 78.953939
34.028854, 78.952824
34.028868, 78.952021
34.026857, 78.948982
34.024872, 78.943283
34.024887, 78.942205
34.024200, 78.941647
34.024008, 78.940563
34.020515, 78.937840
34.012100, 78.932516
33.999058, 78.927170
33.993675, 78.923429
33.989161, 78.919699
33.981318, 78.911352
33.980911, 78.910904
33.980244, 78.908987
33.980255, 78.908194
33.977558, 78.906254
33.976206, 78.905684
33.971916, 78.905098
33.968939, 78.906687
33.967133, 78.908009
33.964148, 78.911217
33.964142, 78.911772
33.963472, 78.912039
33.962530, 78.913900
33.961637, 78.914434
33.960234, 78.917950
33.959307, 78.918768
33.958843, 78.919277
33.958838, 78.919834
33.957258, 78.921158
33.953836, 78.922735
33.933496, 78.934309
33.927189, 78.936993
33.924673, 78.940208
33.923920, 78.945660
33.920717, 78.948309
33.916636, 78.949358
33.915745, 78.948795
33.915298, 78.947712
33.915077, 78.946880
33.908556, 78.943790
33.903299, 78.949696
33.902367, 78.952684
33.898937, 78.954502
33.893509, 78.955250
33.889219, 78.953537
33.871008, 78.961706
33.859629, 78.967768
33.852093, 78.972816
33.851862, 78.973364
33.851254, 78.973955
33.849808, 78.975229
33.842520, 78.979479
33.840487, 78.980247
33.814665, 78.994957
33.803328, 79.000826
33.798548, 79.004551
33.797613, 79.006462
33.797590, 79.007809
33.798046, 79.008339
33.798418, 79.015667
33.799072, 79.017302
33.798815, 79.019194
33.796785, 79.019724
33.796104, 79.019436
33.788235, 79.013103
33.786882, 79.012531
33.783497, 79.013550
33.778696, 79.016752
33.775730, 79.020203
33.775261, 79.021299
33.775217, 79.024546
33.777201, 79.028618
33.781952, 79.030897
33.783512, 79.031963
33.783714, 79.034140
33.783012, 79.034927
33.782764, 79.036030
33.781872, 79.036564
33.776628, 79.037857
33.773823, 79.038956
33.770699, 79.040760
33.767437, 79.043230
33.766432, 79.044905
33.766119, 79.047255
33.766659, 79.049618
33.767630, 79.050819
33.769859, 79.051861
33.775198, 79.052954
33.778423, 79.053839
33.779818, 79.055376
33.780920, 79.057247
33.781174, 79.058935
33.780321, 79.060268
33.778477, 79.061249
33.776363, 79.061550
33.771729, 79.061144
33.769754, 79.061291
33.768057, 79.062277
33.765488, 79.065435
33.763348, 79.067593
33.760666, 79.068560
33.757847, 79.069021
33.756439, 79.068491
33.755201, 79.066462
33.754663, 79.064260
33.754406, 79.062067
33.753714, 79.061214
33.752745, 79.059689
33.752365, 79.056475
33.752129, 79.052433
33.751736, 79.050243
33.750925, 79.047703
33.750536, 79.044838
33.749706, 79.042971
33.748171, 79.042271
33.746771, 79.041416
33.744947, 79.041725
33.742823, 79.042536
33.740417, 79.043335
33.738455, 79.043144
33.736776, 79.041941
33.735119, 79.039053
33.733324, 79.036331
33.731724, 79.033943
33.731251, 79.032784
33.722651, 79.026220
33.716137, 79.023100
33.705738, 79.020521
33.697985, 79.024210
33.691814, 79.028986
33.684448, 79.038082
33.683310, 79.041592
33.682606, 79.042400
33.681555, 79.044010
33.681200, 79.044550
33.681187, 79.045351
33.678141, 79.053961
33.677809, 79.060865
33.677576, 79.064762
33.679087, 79.071825
33.682896, 79.076231
33.684404, 79.080597
33.684860, 79.080845
33.685316, 79.081408
33.686554, 79.083458
33.687220, 79.084017
33.688437, 79.086298
33.688391, 79.089561
33.687925, 79.089832
33.687000, 79.091167
33.679529, 79.092123
33.675901, 79.091551
33.658491, 79.090485
33.657114, 79.090464
33.652796, 79.091469
33.637768, 79.096382
33.622494, 79.105318
33.616884, 79.107073
33.616358, 79.106848
33.614763, 79.107103
33.614086, 79.106567
33.613659, 79.105461
33.613726, 79.099501
33.614250, 79.098326
33.616520, 79.093330
33.616526, 79.092506
33.617228, 79.091719
33.617483, 79.087660
33.619370, 79.083918
33.621511, 79.074200
33.623104, 79.072350
33.623831, 79.069363
33.625900, 79.067501
33.626823, 79.065376
33.627142, 79.060102
33.627722, 79.047798
33.627527, 79.044800
33.626406, 79.042879
33.625992, 79.040983
33.626520, 79.035084
33.626116, 79.030153
33.625683, 79.029623
33.625477, 79.027731
33.624157, 79.024458
33.623476, 79.023380
33.623520, 79.020109
33.622864, 79.019300
33.622404, 79.019020
33.621075, 79.014145
33.620642, 79.013863
33.618986, 79.010338
33.616901, 79.005701
33.612206, 78.999697
33.611542, 78.996994
33.611187, 78.989918
33.612143, 78.984518
33.612589, 78.983976
33.612604, 78.982903
33.613787, 78.979687
33.614498, 78.978346
33.614506, 78.977242
33.615904, 78.971886
33.616377, 78.971342
33.618225, 78.960695
33.620203, 78.953831
33.620708, 78.949774
33.621391, 78.948988
33.622772, 78.946556
33.622786, 78.945765
33.624422, 78.941441
33.627659, 78.936014
33.628830, 78.932571
33.631367, 78.928019
33.631866, 78.924232
33.633247, 78.922354
33.633579, 78.919247
33.632336, 78.916712
33.627871, 78.914474
33.626163, 78.915300
33.622417, 78.917068
33.616295, 78.917065
33.602516, 78.915962
33.596590, 78.917170
33.594286, 78.917555
33.593590, 78.917788
33.587070, 78.918198
33.580523, 78.917036
33.579599, 78.917299
33.579613, 78.916475
33.575983, 78.915325
33.574347, 78.915163
33.572592, 78.915825
33.571259, 78.917841
33.569818, 78.920958
33.568689, 78.921463
33.565018, 78.924927
33.561008, 78.926926
33.560331, 78.927193
33.559759, 78.927046
33.559755, 78.927847
33.557024, 78.928795
33.549376, 78.931408
33.526554, 78.940590
33.521311, 78.941593
33.509300, 78.942791
33.500479, 78.941568
33.499578, 78.941830
33.494297, 78.939814
33.493410, 78.939251
33.491005, 78.938198
33.490559, 78.937117
33.488979, 78.936033
33.478134, 78.932505
33.473862, 78.931479
33.465460, 78.930811
33.448357, 78.932217
33.444271, 78.932909
33.439762, 78.932787
33.432796, 78.933348
33.421080, 78.936951
33.413050, 78.940016
33.412338, 78.940336
33.410732, 78.942205
33.410019, 78.943544
33.408360, 78.950024
33.403580, 78.951456
33.390882, 78.951662
33.381121, 78.953669
33.380175, 78.954752
33.379957, 78.956087
33.378334, 78.959059
33.377632, 78.960115
33.376432, 78.966301
33.375504, 78.968725
33.374132, 78.969721
33.368656, 78.971863
33.364954, 78.972282
33.364338, 78.972353
33.362980, 78.972061
33.360493, 78.972569
33.358913, 78.973864
33.358902, 78.974415
33.355886, 78.980288
33.346083, 78.983145
33.339972, 78.985907
33.333529, 78.989183
33.332851, 78.989967
33.331696, 78.992397
33.330782, 78.993448
33.330519, 78.996405
33.330952, 78.996958
33.331604, 79.000475
33.331871, 79.001062
33.332218, 79.006958
33.334641, 79.012398
33.334635, 79.013468
33.334829, 79.015905
33.335491, 79.016462
33.335480, 79.017803
33.332859, 79.021059
33.332268, 79.022337
33.331787, 79.023951
33.329281, 79.025806
33.327374, 79.030905
33.326439, 79.032310
33.324142, 79.035437
33.323919, 79.036774
33.323906, 79.037596
33.320910, 79.041885
33.320688, 79.042950
33.319992, 79.043488
33.319511, 79.045097
33.319305, 79.046356
33.318850, 79.046616
33.318577, 79.048040
33.315992, 79.053953
33.309772, 79.061941
33.307905, 79.067316
33.306955, 79.069986
33.306276, 79.071054
33.306257, 79.072697
33.305826, 79.073540
33.305174, 79.074625
33.304209, 79.076475
33.303915, 79.077511
33.303907, 79.078331
33.303463, 79.078569
33.302998, 79.078808
33.299955, 79.086597
33.297670, 79.089249
33.297182, 79.091412
33.295303, 79.096266
33.294598, 79.097322
33.294117, 79.102715
33.291943, 79.110764
33.291691, 79.112921
33.292076, 79.118855
33.290886, 79.123682
33.290203, 79.125038
33.289946, 79.126904
33.290087, 79.134226
33.291996, 79.140221
33.292679, 79.144236
33.292578, 79.148397
33.292555, 79.150213
33.291739, 79.158285
33.290174, 79.163876
33.290140, 79.166319
33.290640, 79.167204
33.290985, 79.169010
33.290970, 79.170631
33.294529, 79.176880
33.293945, 79.186327
33.292561, 79.189819
33.292276, 79.194138
33.292150, 79.203842
33.292364, 79.208582
33.293453, 79.213539
33.293718, 79.216686
33.295000, 79.222364
33.296320, 79.230881
33.297878, 79.234657
33.297369, 79.238430
33.297806, 79.240623
33.295832, 79.250299
33.293278, 79.255632
